YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,GeoLocation,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1
2013,2013,WV,West Virginia,YRBSS,Alcohol,Alcohol use among youth,%,Crude Prevalence,37.1,37.1,,,33,41.5,Overall,Overall,"(38.66551020200046, -80.71264013499967)",54,ALC,ALC1_1,CrdPrev,OVERALL,OVR
2011,2011,WV,West Virginia,PRAMS,Alcohol,Alcohol use before pregnancy,%,Crude Prevalence,42.1,42.1,,,39.1,45.2,Overall,Overall,"(38.66551020200046, -80.71264013499967)",54,ALC,ALC1_2,CrdPrev,OVERALL,OVR
2012,2012,WV,West Virginia,Legal Research,Alcohol,Local authority to regulate alcohol outlet density,,Local control of the regulation of alcohol outlet density,Category 4 - State had mixed alcohol retail licensing policies,,,,,,Overall,Overall,"(38.66551020200046, -80.71264013499967)",54,ALC,ALC10_0,LclCntrlAlc,OVERALL,OVR
2013,2013,WV,West Virginia,YRBSS,Alcohol,Binge drinking prevalence among youth,%,Crude Prevalence,24.4,24.4,,,20.9,28.3,Overall,Overall,"(38.66551020200046, -80.71264013499967)",54,ALC,ALC2_1,CrdPrev,OVERALL,OVR
2014,2014,WV,West Virginia,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,%,Crude Prevalence,9.6,9.6,,,8.6,10.6,Overall,Overall,"(38.66551020200046, -80.71264013499967)",54,ALC,ALC2_2,CrdPrev,OVERALL,OVR
2014,2014,WV,West Virginia,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,%,Age-adjusted Prevalence,10.5,10.5,,,9.4,11.7,Overall,Overall,"(38.66551020200046, -80.71264013499967)",54,ALC,ALC2_2,AgeAdjPrev,OVERALL,OVR
2014,2014,WV,West Virginia,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,%,Crude Prevalence,14.5,14.5,,,12.8,16.3,Gender,Male,"(38.66551020200046, -80.71264013499967)",54,ALC,ALC2_2,CrdPrev,GENDER,GENM
2014,2014,WV,West Virginia,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,%,Age-adjusted Prevalence,15.4,15.4,,,13.6,17.4,Gender,Male,"(38.66551020200046, -80.71264013499967)",54,ALC,ALC2_2,AgeAdjPrev,GENDER,GENM
2014,2014,WV,West Virginia,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,%,Crude Prevalence,5.0,5,,,4.1,6,Gender,Female,"(38.66551020200046, -80.71264013499967)",54,ALC,ALC2_2,CrdPrev,GENDER,GENF
2014,2014,WV,West Virginia,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,%,Age-adjusted Prevalence,5.7,5.7,,,4.6,6.9,Gender,Female,"(38.66551020200046, -80.71264013499967)",54,ALC,ALC2_2,AgeAdjPrev,GENDER,GENF
2014,2014,WV,West Virginia,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,%,Crude Prevalence,9.4,9.4,,,8.5,10.5,Race/Ethnicity,"White, non-Hispanic","(38.66551020200046, -80.71264013499967)",54,ALC,ALC2_2,CrdPrev,RACE,WHT
2014,2014,WV,West Virginia,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,%,Age-adjusted Prevalence,10.4,10.4,,,9.3,11.6,Race/Ethnicity,"White, non-Hispanic","(38.66551020200046, -80.71264013499967)",54,ALC,ALC2_2,AgeAdjPrev,RACE,WHT
2014,2014,WV,West Virginia,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic","(38.66551020200046, -80.71264013499967)",54,ALC,ALC2_2,CrdPrev,RACE,BLK
2014,2014,WV,West Virginia,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic","(38.66551020200046, -80.71264013499967)",54,ALC,ALC2_2,AgeAdjPrev,RACE,BLK
