YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,GeoLocation,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1
2013,2013,WY,Wyoming,YRBSS,Alcohol,Alcohol use among youth,%,Crude Prevalence,34.4,34.4,,,32.2,36.7,Overall,Overall,"(43.23554134300048, -108.10983035299967)",56,ALC,ALC1_1,CrdPrev,OVERALL,OVR
2011,2011,WY,Wyoming,PRAMS,Alcohol,Alcohol use before pregnancy,%,Crude Prevalence,58.6,58.6,,,54.1,62.8,Overall,Overall,"(43.23554134300048, -108.10983035299967)",56,ALC,ALC1_2,CrdPrev,OVERALL,OVR
2012,2012,WY,Wyoming,Legal Research,Alcohol,Local authority to regulate alcohol outlet density,,Local control of the regulation of alcohol outlet density,Category 1 - State had exclusive local alcohol retail licensing,,,,,,Overall,Overall,"(43.23554134300048, -108.10983035299967)",56,ALC,ALC10_0,LclCntrlAlc,OVERALL,OVR
2013,2013,WY,Wyoming,YRBSS,Alcohol,Binge drinking prevalence among youth,%,Crude Prevalence,21.4,21.4,,,19.5,23.4,Overall,Overall,"(43.23554134300048, -108.10983035299967)",56,ALC,ALC2_1,CrdPrev,OVERALL,OVR
2014,2014,WY,Wyoming,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,%,Crude Prevalence,17.2,17.2,,,15.3,19.2,Overall,Overall,"(43.23554134300048, -108.10983035299967)",56,ALC,ALC2_2,CrdPrev,OVERALL,OVR
2014,2014,WY,Wyoming,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,%,Age-adjusted Prevalence,17.8,17.8,,,15.9,19.9,Overall,Overall,"(43.23554134300048, -108.10983035299967)",56,ALC,ALC2_2,AgeAdjPrev,OVERALL,OVR
2014,2014,WY,Wyoming,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,%,Crude Prevalence,23.8,23.8,,,20.9,27.1,Gender,Male,"(43.23554134300048, -108.10983035299967)",56,ALC,ALC2_2,CrdPrev,GENDER,GENM
2014,2014,WY,Wyoming,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,%,Age-adjusted Prevalence,24.1,24.1,,,21.2,27.3,Gender,Male,"(43.23554134300048, -108.10983035299967)",56,ALC,ALC2_2,AgeAdjPrev,GENDER,GENM
2014,2014,WY,Wyoming,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,%,Crude Prevalence,10.3,10.3,,,8.4,12.6,Gender,Female,"(43.23554134300048, -108.10983035299967)",56,ALC,ALC2_2,CrdPrev,GENDER,GENF
2014,2014,WY,Wyoming,BRFSS,Alcohol,Binge drinking prevalence among adults aged >= 18 years,%,Age-adjusted Prevalence,11.2,11.2,,,9,13.7,Gender,Female,"(43.23554134300048, -108.10983035299967)",56,ALC,ALC2_2,AgeAdjPrev,GENDER,GENF
