YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,GeoLocation,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1
2010,2010,AZ,Arizona,State Emergency Department Data,Asthma,Emergency department visit rate for asthma,,Number,22280,22280,,,,,Gender,Female,"(34.865970280000454, -111.76381127699972)",04,AST,AST2_1,Nmbr,GENDER,GENF
2010,2010,AZ,Arizona,State Emergency Department Data,Asthma,Emergency department visit rate for asthma,,Number,18335,18335,,,,,Gender,Male,"(34.865970280000454, -111.76381127699972)",04,AST,AST2_1,Nmbr,GENDER,GENM
2010,2010,AZ,Arizona,State Emergency Department Data,Asthma,Emergency department visit rate for asthma,,Number,40650,40650,,,,,Overall,Overall,"(34.865970280000454, -111.76381127699972)",04,AST,AST2_1,Nmbr,OVERALL,OVR
2010,2010,CT,Connecticut,State Emergency Department Data,Asthma,Emergency department visit rate for asthma,,Number,,,-,No data available,,,Overall,Overall,"(41.56266102000046, -72.64984095199964)",09,AST,AST2_1,Nmbr,OVERALL,OVR
2013,2013,ID,Idaho,State Emergency Department Data,Asthma,Emergency department visit rate for asthma,,Number, ,,-,No data available,,,Gender,Female,"(43.682630005000476, -114.3637300419997)",16,AST,AST2_1,Nmbr,GENDER,GENF
2013,2013,KS,Kansas,State Emergency Department Data,Asthma,Emergency department visit rate for asthma,,Number, ,,-,No data available,,,Overall,Overall,"(38.34774030000045, -98.20078122699965)",20,AST,AST2_1,Nmbr,OVERALL,OVR
2013,2013,KY,Kentucky,State Emergency Department Data,Asthma,Emergency department visit rate for asthma,,Number,904,904, , ,,,Race/Ethnicity,Hispanic,"(37.645970271000465, -84.77497104799966)",21,AST,AST2_1,Nmbr,RACE,HIS
2013,2013,MD,Maryland,State Emergency Department Data,Asthma,Emergency department visit rate for asthma,,Number, ,,-,No data available,,,Gender,Female,"(39.29058096400047, -76.60926011099963)",24,AST,AST2_1,Nmbr,GENDER,GENF
2013,2013,MN,Minnesota,State Emergency Department Data,Asthma,Emergency department visit rate for asthma,,Number, ,,-,No data available,,,Overall,Overall,"(46.35564873600049, -94.79420050299967)",27,AST,AST2_1,Nmbr,OVERALL,OVR
2013,2013,MO,Missouri,State Emergency Department Data,Asthma,Emergency department visit rate for asthma,,Number, ,,-,No data available,,,Gender,Female,"(38.635790776000476, -92.56630005299968)",29,AST,AST2_1,Nmbr,GENDER,GENF
2010,2010,NC,North Carolina,State Emergency Department Data,Asthma,Emergency department visit rate for asthma,,Number,60806,60806,,,,,Overall,Overall,"(35.466220975000454, -79.15925046299964)",37,AST,AST2_1,Nmbr,OVERALL,OVR
2013,2013,NC,North Carolina,State Emergency Department Data,Asthma,Emergency department visit rate for asthma,,Number,27959,27959, , ,,,Gender,Female,"(35.466220975000454, -79.15925046299964)",37,AST,AST2_1,Nmbr,GENDER,GENF
2013,2013,NC,North Carolina,State Emergency Department Data,Asthma,Emergency department visit rate for asthma,,Number,52550,52550, , ,,,Overall,Overall,"(35.466220975000454, -79.15925046299964)",37,AST,AST2_1,Nmbr,OVERALL,OVR
2013,2013,NC,North Carolina,State Emergency Department Data,Asthma,Emergency department visit rate for asthma,,Number,24084,24084, , ,,,Gender,Male,"(35.466220975000454, -79.15925046299964)",37,AST,AST2_1,Nmbr,GENDER,GENM
2010,2010,NE,Nebraska,State Emergency Department Data,Asthma,Emergency department visit rate for asthma,,Number,3785,3785,,,,,Gender,Female,"(41.6410409880005, -99.36572062299967)",31,AST,AST2_1,Nmbr,GENDER,GENF
2010,2010,NE,Nebraska,State Emergency Department Data,Asthma,Emergency department visit rate for asthma,,Number,3013,3013,,,,,Gender,Male,"(41.6410409880005, -99.36572062299967)",31,AST,AST2_1,Nmbr,GENDER,GENM
2010,2010,NE,Nebraska,State Emergency Department Data,Asthma,Emergency department visit rate for asthma,,Number,6798,6798,,,,,Overall,Overall,"(41.6410409880005, -99.36572062299967)",31,AST,AST2_1,Nmbr,OVERALL,OVR
2013,2013,NE,Nebraska,State Emergency Department Data,Asthma,Emergency department visit rate for asthma,,Number,2450,2450, , ,,,Gender,Male,"(41.6410409880005, -99.36572062299967)",31,AST,AST2_1,Nmbr,GENDER,GENM
2013,2013,NE,Nebraska,State Emergency Department Data,Asthma,Emergency department visit rate for asthma,,Number,2941,2941, , ,,,Gender,Female,"(41.6410409880005, -99.36572062299967)",31,AST,AST2_1,Nmbr,GENDER,GENF
2013,2013,NY,New York,State Emergency Department Data,Asthma,Emergency department visit rate for asthma,,Number,179657,179657, , ,,,Overall,Overall,"(42.82700103200045, -75.54397042699964)",36,AST,AST2_1,Nmbr,OVERALL,OVR
2010,2010,OK,Oklahoma,State Emergency Department Data,Asthma,Emergency department visit rate for asthma,,Number,,,-,No data available,,,Overall,Overall,"(35.47203135600046, -97.52107021399968)",40,AST,AST2_1,Nmbr,OVERALL,OVR
2013,2013,OK,Oklahoma,State Emergency Department Data,Asthma,Emergency department visit rate for asthma,,Number, ,,-,No data available,,,Overall,Overall,"(35.47203135600046, -97.52107021399968)",40,AST,AST2_1,Nmbr,OVERALL,OVR
2010,2010,SC,South Carolina,State Emergency Department Data,Asthma,Emergency department visit rate for asthma,,Number,24076,24076,,,,,Overall,Overall,"(33.998821303000454, -81.04537120699968)",45,AST,AST2_1,Nmbr,OVERALL,OVR
2013,2013,TX,Texas,State Emergency Department Data,Asthma,Emergency department visit rate for asthma,,Number, ,,-,No data available,,,Overall,Overall,"(31.827240407000488, -99.42677020599967)",48,AST,AST2_1,Nmbr,OVERALL,OVR
2013,2013,AK,Alaska,State Emergency Department Data,Asthma,Emergency department visit rate for asthma,"cases per 10,000",Crude Rate, ,,-,No data available,,,Gender,Male,"(64.84507995700051, -147.72205903599973)",02,AST,AST2_1,CrdRate,GENDER,GENM
2010,2010,AK,Alaska,State Emergency Department Data,Asthma,Emergency department visit rate for asthma,"cases per 10,000",Age-adjusted Rate,,,-,No data available,,,Gender,Female,"(64.84507995700051, -147.72205903599973)",02,AST,AST2_1,AgeAdjRate,GENDER,GENF
