YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,GeoLocation,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1
2013,2013,CT,Connecticut,BRFSS,Asthma,Asthma prevalence among women aged 18-44 years,%,Crude Prevalence,9.4,9.4,,,6,14.4,Race/Ethnicity,Hispanic,"(41.56266102000046, -72.64984095199964)",09,AST,AST1_2,CrdPrev,RACE,HIS
2013,2013,CT,Connecticut,BRFSS,Asthma,Asthma prevalence among women aged 18-44 years,%,Crude Prevalence,13.9,13.9,,,11.4,16.9,Overall,Overall,"(41.56266102000046, -72.64984095199964)",09,AST,AST1_2,CrdPrev,OVERALL,OVR
2013,2013,GU,Guam,BRFSS,Asthma,Asthma prevalence among women aged 18-44 years,%,Crude Prevalence,5.6,5.6,,,3.7,8.4,Race/Ethnicity,"Other, non-Hispanic","(13.444304, 144.793731)",66,AST,AST1_2,CrdPrev,RACE,OTH
2013,2013,MT,Montana,BRFSS,Asthma,Asthma prevalence among women aged 18-44 years,%,Crude Prevalence,11.7,11.7,,,9.6,14.1,Overall,Overall,"(47.06652897200047, -109.42442064499971)",30,AST,AST1_2,CrdPrev,OVERALL,OVR
2013,2013,NJ,New Jersey,BRFSS,Asthma,Asthma prevalence among women aged 18-44 years,%,Crude Prevalence,11.6,11.6,,,9.8,13.7,Overall,Overall,"(40.13057004800049, -74.27369128799967)",34,AST,AST1_2,CrdPrev,OVERALL,OVR
2014,2014,AK,Alaska,BRFSS,Asthma,Asthma prevalence among women aged 18-44 years,%,Crude Prevalence,10.3,10.3,,,7.9,13.3,Overall,Overall,"(64.84507995700051, -147.72205903599973)",02,AST,AST1_2,CrdPrev,OVERALL,OVR
2014,2014,AK,Alaska,BRFSS,Asthma,Asthma prevalence among women aged 18-44 years,%,Crude Prevalence,10.8,10.8,,,7.9,14.5,Race/Ethnicity,"White, non-Hispanic","(64.84507995700051, -147.72205903599973)",02,AST,AST1_2,CrdPrev,RACE,WHT
2014,2014,AK,Alaska,BRFSS,Asthma,Asthma prevalence among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic","(64.84507995700051, -147.72205903599973)",02,AST,AST1_2,CrdPrev,RACE,BLK
2014,2014,AK,Alaska,BRFSS,Asthma,Asthma prevalence among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,"(64.84507995700051, -147.72205903599973)",02,AST,AST1_2,CrdPrev,RACE,HIS
2014,2014,AK,Alaska,BRFSS,Asthma,Asthma prevalence among women aged 18-44 years,%,Crude Prevalence,8.7,8.7,,,4.8,15.3,Race/Ethnicity,"Other, non-Hispanic","(64.84507995700051, -147.72205903599973)",02,AST,AST1_2,CrdPrev,RACE,OTH
2014,2014,AK,Alaska,BRFSS,Asthma,Asthma prevalence among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic","(64.84507995700051, -147.72205903599973)",02,AST,AST1_2,CrdPrev,RACE,MRC
